SYMBOL
DVA
AGCO
PFGC
FFIV
UNM
MORN
PNW
OVV
SNX
BBWI
MASI
CASY
UHS
ALLY
ROKU
NVCR
KBR
MTZ
HAS
DINO
HII
WMS
XRAY
EME
JAZZ
CLH
TTEK
CHE
FBIN
IEP
RGLD
SKX
SAIA
GLOB
DLB
TX
IRDM
KNSL
TOL
SEIC
NYCB
CLF
LEA
GPK
NATI
NRG
WSM
THC
WWE
WEX
RHI
GME
WCC
ATR
TXRH
MIDD
LBTYA
WHR
WRK
EWBC
RL
JEF
ALV
ARW
EDU
ORI
DCI
NTNX
CIEN
OGE
BERY
GNRC
INGR
JLL
VFC
RCM
CACI
OLED
VOYA
IVZ
AXTA
CAR
RMBS
BLD
G
CFR
PRI
ITT
CROX
HESM
LAD
CTLT
RRC
WBS
BYD
NCLH
WWD
OLN
PII
LSTR
ST
FTI
AIZ
LFUS
FCN
COKE
SITE
MEDP
MKSI
TPX
CW
MAT
AR
ACHC
AMKR
VVV
GNTX
AN
CBSH
MUSA
EHC
EXEL
AA
HLI
NOV
SF
CHRD
HXL
PDCE
MHK
APPF
CYBR
WOLF
CACC
TREX
NOVT
LNTH
NYT
RBC
SON
ALTR
CWEN
SIGI
EXP
IONS
SPSC
FHN
WING
MUR
ALK
CHH
ITCI
VMI
UGI
FAF
RLI
GWRE
BWXT
BOKF
XPO
QDEL
CIVI
SEE
LNW
BC
PLNT
PB
ELF
TKR
NXST
EEFT
MTDR
UNVR
TNET
WTS
MSA
LANC
GMED
NTRA
RH
NEP
FIX
PR
POST
FSK
SAIC
SWN
COHR
DXC
SSD
CMA
FLO
PPC
OSK
CMC
IPGP
IDA
DDS
ACLS
AMG
IGT
PLUG
WK
ISEE
MSM
UFPI
EXLS
HGV
AM
OPCH
ASND
ORA
CRSP
AIT
ENSG
SSB
POWI
GTLS
AYI
BFAM
MMS
MLCO
SLGN
RIG
SGRY
HQY
CC
FIVN
ATI
IAC
X
AAON
ESNT
OMF
NEWR
TDC
RRR
ALKS
NJR
ATKR
PVH
CWST
W
TMHC
MMSI
NFG
ENLC
POR
EXPO
QLYS
WEN
SNDR
MDGL
VAC
HOG
ASH
HOMB
COLM
ABG
PBF
HRB
FLS
SLAB
HUN
ALSN
FIZZ
ESI
COLB
TRTN
NSIT
FCFS
AXS
MTH
BPOP
NSP
JHG
ESGR
OGS
MLI
KEX
AL
PRGO
MTG
FELE
HAE
ICUI
OZK
SUN
WU
HALO
THO
AJRD
LPX
SEB
GATX
