SYMBOL
MDB
ACGL
DASH
GPN
OKE
EFX
PWR
BNTX
HUBS
MLM
EIX
WST
APTV
XYL
ENPH
TROW
URI
IR
YUMC
ALB
ES
ALNY
BIP
CBRE
STT
WTW
DAL
FANG
FTV
EBAY
MKC
VRSN
MPWR
CDW
NET
TTWO
TSCO
ALGN
K
CHD
HZNP
DTE
TECK
HRL
FSLR
RCL
HIG
CQP
FE
GPC
CAH
AEE
ULTA
ETR
BAX
MTB
ZS
IFF
GRMN
RPRX
STE
ROL
RJF
ZM
CLX
DRI
FICO
HPE
PODD
DOV
PPL
HEI
HOLX
LH
LYV
TDY
HWM
FCNCA
NVR
OMC
MKL
ICLR
BRO
BR
CNP
TSN
LUV
JBHT
PAYC
FITB
COO
WAB
BMRN
EXPD
FLT
BALL
SPLK
CMS
RF
PFG
CAG
TW
MOH
SWKS
SNAP
TYL
ATO
STLD
LW
SEDG
RKT
PTC
ENTG
TRGP
PINS
BBY
TER
ARES
UAL
SJM
CINF
IEX
HUBB
LPLA
HBAN
NTRS
FOX
PHM
CPB
DT
EXPE
FDS
WAT
BLDR
DGX
NTAP
CHWY
CCL
EXAS
EPAM
WRB
CHKP
IPG
MGM
AGR
AMCR
BSY
AER
J
OWL
RVTY
WLK
TRU
LKQ
MRO
ZBRA
AXON
CBOE
AKAM
RS
SYF
SSNC
INCY
BG
SIRI
TAP
SNA
BAH
AVTR
AES
RE
CFG
GGG
AVY
FMC
WSO
EVRG
L
EQT
TECH
LNT
NDSN
TXT
STX
WDC
POOL
WMG
BEN
CE
DECK
MMP
SWK
TWLO
TRMB
PEN
CF
JBL
TME
H
LCID
OKTA
NIO
KMX
ACI
U
GDDY
SRPT
SMCI
GRAB
FLEX
DOCU
MAS
GEN
DOX
PKG
CSL
DKNG
MANH
BILL
WYNN
CHRW
ACM
VTRS
LDOS
BWA
JKHY
TFX
DKS
NI
BIO
MOS
LSCC
LBRDA
BAP
Z
MTCH
WTRG
NWS
RPM
AZPN
DPZ
XP
CHDN
ZI
TTC
CELH
MKTX
SWAV
LII
QGEN
TPL
IP
PSTG
ETSY
BRKR
LECO
LEGN
CG
APA
CNA
ARMK
AOS
CRL
UI
APLS
OC
GL
DAR
UTHR
MTN
FIVE
ERIE
PARA
PCTY
PAG
CDAY
WES
FND
JNPR
AFG
COTY
EMN
TPR
SCI
CGNX
BURL
UHAL
HSIC
AAL
RGA
USFD
QRVO
CZR
CCK
PNR
KEY
ALLE
FNF
RNR
PAA
RGEN
RRX
VST
EQH
KNX
INSP
WSC
NBIX
BKI
VIPS
DVA
AGCO
PFGC
FFIV
UNM
MORN
PNW
KRTX
OVV
SNX
BBWI
MASI
CASY
UHS
ALLY
ROKU
NVCR
KBR
BJ
MTZ
HAS
DINO
DBX
UWMC
HII
WMS
XRAY
EME
JAZZ
CLH
TTEK
CHE
FBIN
IEP
RGLD
SKX
SAIA
GLOB
DLB
TX
IRDM
KNSL
TOL
SEIC
NYCB
CLF
LEA
GPK
NATI
NRG
NVT
WSM
THC
WWE
ALGM
WEX
RHI
VRT
GME
WCC
ATR
TXRH
MIDD
LBTYA
WHR
WRK
EWBC
RL
JEF
ALV
ARW
EDU
ORI
DCI
NTNX
XPEV
CIEN
ROIV
OGE
BERY
GNRC
INGR
JLL
VFC
RCM
CACI
OLED
VOYA
IVZ
ESTC
CCCS
AXTA
CAR
RMBS
BLD
G
CFR
PRI
ITT
CROX
HESM
LAD
CTLT
RRC
WBS
BYD
NCLH
WWD
OLN
SOFI
PII
LSTR
ST
FTI
AIZ
LFUS
FCN
COKE
SITE
MEDP
MKSI
SMAR
BILI
TPX
CW
MAT
AR
ACHC
AMKR
VVV
GNTX
AN
TXG
CBSH
MUSA
EHC
EXEL
AA
HLI
NOV
SF
CHRD
WH
HXL
PDCE
MHK
APPF
CYBR
WOLF
CACC
TREX
NOVT
LNTH
NYT
RBC
SON
BEPC
ALTR
CWEN
SIGI
EXP
NFE
IONS
SPSC
FHN
WING
MUR
ALK
CHH
REYN
ITCI
VMI
UGI
FAF
RLI
GWRE
BWXT
BOKF
XPO
QDEL
CIVI
SEE
FUTU
LNW
BC
PLNT
PB
ELF
TKR
NXST
EEFT
MTDR
UNVR
TNET
WTS
APG
MSA
LANC
GMED
NTRA
RH
NEP
CHX
FIX
PR
POST
FSK
FOUR
SAIC
SWN
COHR
DXC
CLVT
SSD
NVST
CMA
FLO
PPC
OSK
LEVI
CMC
ORCC
IPGP
IDA
DDS
ACLS
AMG
IGT
PLUG
WK
ONTO
ISEE
CERE
MSM
ADT
UFPI
BIPC
EXLS
HGV
AM
OPCH
ASND
ORA
CRSP
AIT
ENSG
SSB
POWI
GTLS
AYI
BFAM
MMS
MLCO
SLGN
RIG
BRBR
SGRY
HQY
CC
FIVN
ATI
IAC
X
AAON
ESNT
ALIT
OMF
NEWR
TDC
RRR
ALKS
NJR
ATKR
PVH
CWST
FRHC
W
TMHC
MMSI
PSN
ASAN
NFG
ENLC
POR
EXPO
QLYS
WEN
SNDR
MDGL
PCVX
VAC
HOG
ASH
HOMB
COLM
ABG
DEN
KNTK
VNT
PBF
HRB
DNB
TENB
FLS
CNXC
SLAB
HUN
ALSN
FIZZ
ESI
COLB
TRTN
NSIT
FCFS
AXS
ELAN
MTH
BPOP
NSP
WFRD
JHG
ESGR
OGS
LTHM
MLI
KEX
AL
PRGO
MTG
FELE
HAE
ICUI
OZK
SUN
WU
HALO
THO
AJRD
LPX
SEB
GATX
